date,open,high,low,close,volume,oi
2025-01-20T00:00:00+05:30,23339.95,23449,23220,23400.2,4092800,0
2025-01-21T00:00:00+05:30,23424.95,23460.65,23051.65,23103.2,9710850,0
2025-01-22T00:00:00+05:30,23164,23219.9,23020,23198.95,5294425,0
2025-01-23T00:00:00+05:30,23150,23319.85,23126.9,23263.7,4030550,0
2025-01-24T00:00:00+05:30,23275.1,23375,23071.45,23113.9,6887100,0
2025-01-27T00:00:00+05:30,22972,23028.9,22809,22846.45,6048900,0
2025-01-28T00:00:00+05:30,22948,23158.45,22871,22977.7,8099175,0
2025-01-29T00:00:00+05:30,23034,23185.5,22963.7,23148.25,7453075,0
2025-01-30T00:00:00+05:30,23150,23310,23120,23235.1,6731025,0
2025-01-31T00:00:00+05:30,23490,23644,23411.05,23620.2,6668325,0
2025-02-01T00:00:00+05:30,23584,23715.35,23422.95,23555.55,11320275,0
2025-02-03T00:00:00+05:30,23390,23463.25,23305.35,23442.75,6272700,0
2025-02-04T00:00:00+05:30,23550,23796.75,23496.9,23785.4,10275375,0
2025-02-05T00:00:00+05:30,23825,23853.8,23755,23772.6,3833700,0
2025-02-06T00:00:00+05:30,23822.4,23835,23660,23688.9,4147650,0
2025-02-07T00:00:00+05:30,23712,23794.65,23521,23614.95,7113000,0
2025-02-10T00:00:00+05:30,23589.95,23623,23388,23459.15,5104875,0
